hour_index,hour_of_day,solar_kwh_per_mw,dc_ac_ratio,wind_kwh_per_wtg,location_name,latitude,longitude
1158,6,0.0,1.4,107.76368760936424,Coimbatore,11.0168,76.9558
1159,7,159.27,1.4,515.9356706999234,Coimbatore,11.0168,76.9558
1160,8,499.63,1.4,211.64349202199404,Coimbatore,11.0168,76.9558
1161,9,791.16,1.4,93.91126167159004,Coimbatore,11.0168,76.9558
1162,10,1008.41,1.4,533.5465698737436,Coimbatore,11.0168,76.9558
1163,11,1074.94,1.4,980.8190050489728,Coimbatore,11.0168,76.9558
1164,12,1066.71,1.4,1819.679311839796,Coimbatore,11.0168,76.9558
1165,13,1060.85,1.4,2403.346618842316,Coimbatore,11.0168,76.9558
1166,14,995.72,1.4,2237.718390459678,Coimbatore,11.0168,76.9558
1167,15,802.21,1.4,1655.4264690292346,Coimbatore,11.0168,76.9558
1168,16,531.86,1.4,835.1665674843512,Coimbatore,11.0168,76.9558
1169,17,199.75,1.4,306.60274105543385,Coimbatore,11.0168,76.9558
1170,18,0.0,1.4,185.99569285782923,Coimbatore,11.0168,76.9558
1171,19,0.0,1.4,117.69455613824246,Coimbatore,11.0168,76.9558
1172,20,0.0,1.4,513.5888566204192,Coimbatore,11.0168,76.9558
1173,21,0.0,1.4,745.2467763512088,Coimbatore,11.0168,76.9558
1174,22,0.0,1.4,2014.0850181172068,Coimbatore,11.0168,76.9558
1175,23,0.0,1.4,2086.9589938325307,Coimbatore,11.0168,76.9558
1176,0,0.0,1.4,2198.874781320217,Coimbatore,11.0168,76.9558
1177,1,0.0,1.4,2205.83559551361,Coimbatore,11.0168,76.9558
1178,2,0.0,1.4,1101.4952739309758,Coimbatore,11.0168,76.9558
1179,3,0.0,1.4,729.3247823304496,Coimbatore,11.0168,76.9558
1180,4,0.0,1.4,215.9330752367713,Coimbatore,11.0168,76.9558
1181,5,0.0,1.4,0.0,Coimbatore,11.0168,76.9558
1182,6,0.0,1.4,278.40581866935435,Coimbatore,11.0168,76.9558
1183,7,175.8,1.4,0.0,Coimbatore,11.0168,76.9558
1184,8,538.41,1.4,195.16964099681547,Coimbatore,11.0168,76.9558
1185,9,846.1,1.4,1033.0092339219032,Coimbatore,11.0168,76.9558
1186,10,1059.65,1.4,517.7168723470473,Coimbatore,11.0168,76.9558
1187,11,1069.05,1.4,406.86358639120215,Coimbatore,11.0168,76.9558
1188,12,1059.46,1.4,217.32151639758013,Coimbatore,11.0168,76.9558
1189,13,1052.83,1.4,391.9035514156236,Coimbatore,11.0168,76.9558
1190,14,1049.34,1.4,586.4335035864748,Coimbatore,11.0168,76.9558
1191,15,870.83,1.4,496.1653210646568,Coimbatore,11.0168,76.9558
1192,16,586.94,1.4,933.7582368583236,Coimbatore,11.0168,76.9558
1193,17,229.63,1.4,621.6524325832872,Coimbatore,11.0168,76.9558
1194,18,0.0,1.4,456.7674648858794,Coimbatore,11.0168,76.9558
1195,19,0.0,1.4,519.8306038424852,Coimbatore,11.0168,76.9558
1196,20,0.0,1.4,779.1188124951132,Coimbatore,11.0168,76.9558
1197,21,0.0,1.4,2044.6506667748465,Coimbatore,11.0168,76.9558
1198,22,0.0,1.4,2397.1769776926253,Coimbatore,11.0168,76.9558
1199,23,0.0,1.4,1456.847793745652,Coimbatore,11.0168,76.9558
1200,0,0.0,1.4,1005.927189948776,Coimbatore,11.0168,76.9558
1201,1,0.0,1.4,1310.517420401835,Coimbatore,11.0168,76.9558
1202,2,0.0,1.4,1690.4309262793677,Coimbatore,11.0168,76.9558
1203,3,0.0,1.4,1218.7368407434603,Coimbatore,11.0168,76.9558
1204,4,0.0,1.4,1494.4147782272476,Coimbatore,11.0168,76.9558
1205,5,0.0,1.4,1705.4238413086016,Coimbatore,11.0168,76.9558
1206,6,0.0,1.4,928.923659689857,Coimbatore,11.0168,76.9558
1207,7,177.24,1.4,216.8115771550231,Coimbatore,11.0168,76.9558
1208,8,543.12,1.4,227.2856429772304,Coimbatore,11.0168,76.9558
1209,9,847.4,1.4,767.5955105616621,Coimbatore,11.0168,76.9558
1210,10,1058.12,1.4,1695.2155312398909,Coimbatore,11.0168,76.9558
1211,11,1067.58,1.4,1907.857177654221,Coimbatore,11.0168,76.9558
1212,12,1058.2,1.4,880.188416333592,Coimbatore,11.0168,76.9558
1213,13,1051.82,1.4,261.1681028187665,Coimbatore,11.0168,76.9558
1214,14,1048.57,1.4,337.17342692682206,Coimbatore,11.0168,76.9558
1215,15,868.82,1.4,166.84230281115865,Coimbatore,11.0168,76.9558
1216,16,587.11,1.4,0.0,Coimbatore,11.0168,76.9558
1217,17,230.37,1.4,196.78983066067184,Coimbatore,11.0168,76.9558
1218,18,0.0,1.4,1114.0462049390983,Coimbatore,11.0168,76.9558
1219,19,0.0,1.4,1575.4632661660885,Coimbatore,11.0168,76.9558
1220,20,0.0,1.4,1930.1919226240648,Coimbatore,11.0168,76.9558
1221,21,0.0,1.4,1547.5011575768776,Coimbatore,11.0168,76.9558
1222,22,0.0,1.4,1407.394712483228,Coimbatore,11.0168,76.9558
1223,23,0.0,1.4,1594.6897093262835,Coimbatore,11.0168,76.9558
1224,0,0.0,1.4,547.8925831066698,Coimbatore,11.0168,76.9558
1225,1,0.0,1.4,50.90063575651574,Coimbatore,11.0168,76.9558
1226,2,0.0,1.4,0.0,Coimbatore,11.0168,76.9558
1227,3,0.0,1.4,241.5561727440409,Coimbatore,11.0168,76.9558
1228,4,0.0,1.4,185.61105256491248,Coimbatore,11.0168,76.9558
1229,5,0.0,1.4,0.0,Coimbatore,11.0168,76.9558
1230,6,0.0,1.4,0.0,Coimbatore,11.0168,76.9558
1231,7,139.58,1.4,320.8217038921306,Coimbatore,11.0168,76.9558
1232,8,448.93,1.4,311.0168052752594,Coimbatore,11.0168,76.9558
1233,9,736.84,1.4,455.1557008706641,Coimbatore,11.0168,76.9558
1234,10,957.87,1.4,122.3234333812873,Coimbatore,11.0168,76.9558
1235,11,1063.33,1.4,118.75725701035483,Coimbatore,11.0168,76.9558
1236,12,1054.4,1.4,1134.459083624496,Coimbatore,11.0168,76.9558
1237,13,1048.12,1.4,2609.1037198001427,Coimbatore,11.0168,76.9558
1238,14,985.6,1.4,2455.5636337519554,Coimbatore,11.0168,76.9558
1239,15,789.17,1.4,1528.4560949788822,Coimbatore,11.0168,76.9558
1240,16,501.96,1.4,1799.9007817594097,Coimbatore,11.0168,76.9558
1241,17,185.84,1.4,2434.353211327608,Coimbatore,11.0168,76.9558
1242,18,0.0,1.4,2521.459648813115,Coimbatore,11.0168,76.9558
1243,19,0.0,1.4,2524.000913931622,Coimbatore,11.0168,76.9558
1244,20,0.0,1.4,1991.8867394987155,Coimbatore,11.0168,76.9558
1245,21,0.0,1.4,1613.1651736357117,Coimbatore,11.0168,76.9558
1246,22,0.0,1.4,1675.4781144160063,Coimbatore,11.0168,76.9558
1247,23,0.0,1.4,1093.5911353606946,Coimbatore,11.0168,76.9558
1248,0,0.0,1.4,1181.4703498803783,Coimbatore,11.0168,76.9558
1249,1,0.0,1.4,614.8340167380175,Coimbatore,11.0168,76.9558
1250,2,0.0,1.4,370.1732791899164,Coimbatore,11.0168,76.9558
1251,3,0.0,1.4,159.73466206790218,Coimbatore,11.0168,76.9558
1252,4,0.0,1.4,340.6530655892542,Coimbatore,11.0168,76.9558
1253,5,0.0,1.4,494.763687175004,Coimbatore,11.0168,76.9558
1254,6,0.0,1.4,539.7667569716465,Coimbatore,11.0168,76.9558
1255,7,133.82,1.4,455.3666497401778,Coimbatore,11.0168,76.9558
1256,8,445.89,1.4,718.2950096386678,Coimbatore,11.0168,76.9558
1257,9,713.18,1.4,953.126030106598,Coimbatore,11.0168,76.9558
1258,10,915.91,1.4,583.0270142604651,Coimbatore,11.0168,76.9558
1259,11,1061.82,1.4,297.1660903664608,Coimbatore,11.0168,76.9558
1260,12,1053.64,1.4,650.499356981514,Coimbatore,11.0168,76.9558
1261,13,1047.56,1.4,1865.7003230237228,Coimbatore,11.0168,76.9558
1262,14,933.39,1.4,2331.6096260279155,Coimbatore,11.0168,76.9558
1263,15,755.29,1.4,541.7282203774527,Coimbatore,11.0168,76.9558
1264,16,482.54,1.4,773.7705889545625,Coimbatore,11.0168,76.9558
1265,17,181.15,1.4,316.89977413159494,Coimbatore,11.0168,76.9558
1266,18,0.0,1.4,400.9765893625868,Coimbatore,11.0168,76.9558
1267,19,0.0,1.4,826.1422374583873,Coimbatore,11.0168,76.9558
1268,20,0.0,1.4,610.8998807082011,Coimbatore,11.0168,76.9558
1269,21,0.0,1.4,642.9212740972052,Coimbatore,11.0168,76.9558
1270,22,0.0,1.4,1797.0078730082064,Coimbatore,11.0168,76.9558
1271,23,0.0,1.4,2052.39097442064,Coimbatore,11.0168,76.9558
1272,0,0.0,1.4,1598.3985322464584,Coimbatore,11.0168,76.9558
1273,1,0.0,1.4,1153.267425553573,Coimbatore,11.0168,76.9558
1274,2,0.0,1.4,1161.9574636431607,Coimbatore,11.0168,76.9558
1275,3,0.0,1.4,1349.4751121784157,Coimbatore,11.0168,76.9558
1276,4,0.0,1.4,897.4552654400948,Coimbatore,11.0168,76.9558
1277,5,0.0,1.4,997.0817391892664,Coimbatore,11.0168,76.9558
1278,6,0.0,1.4,694.955950512224,Coimbatore,11.0168,76.9558
1279,7,135.24,1.4,1208.905409836556,Coimbatore,11.0168,76.9558
1280,8,386.43,1.4,422.2205473653271,Coimbatore,11.0168,76.9558
1281,9,643.43,1.4,12.5758153686194,Coimbatore,11.0168,76.9558
1282,10,860.1,1.4,162.02205945719956,Coimbatore,11.0168,76.9558
1283,11,966.38,1.4,0.0,Coimbatore,11.0168,76.9558
1284,12,1023.62,1.4,89.45781246042735,Coimbatore,11.0168,76.9558
1285,13,932.19,1.4,0.0,Coimbatore,11.0168,76.9558
1286,14,812.44,1.4,0.0,Coimbatore,11.0168,76.9558
1287,15,653.49,1.4,0.0,Coimbatore,11.0168,76.9558
1288,16,389.9,1.4,0.0,Coimbatore,11.0168,76.9558
1289,17,136.36,1.4,235.33551247528337,Coimbatore,11.0168,76.9558
1290,18,0.0,1.4,420.9109235492422,Coimbatore,11.0168,76.9558
1291,19,0.0,1.4,512.1601334370522,Coimbatore,11.0168,76.9558
1292,20,0.0,1.4,1434.010939409278,Coimbatore,11.0168,76.9558
1293,21,0.0,1.4,1950.5312705286865,Coimbatore,11.0168,76.9558
1294,22,0.0,1.4,1579.358809669576,Coimbatore,11.0168,76.9558
1295,23,0.0,1.4,1351.5290332491409,Coimbatore,11.0168,76.9558
1296,0,0.0,1.4,598.0190885633625,Coimbatore,11.0168,76.9558
1297,1,0.0,1.4,410.2937444517737,Coimbatore,11.0168,76.9558
1298,2,0.0,1.4,665.9697150920417,Coimbatore,11.0168,76.9558
1299,3,0.0,1.4,744.6072757744028,Coimbatore,11.0168,76.9558
1300,4,0.0,1.4,0.0,Coimbatore,11.0168,76.9558
1301,5,0.0,1.4,0.0,Coimbatore,11.0168,76.9558
1302,6,0.0,1.4,0.0,Coimbatore,11.0168,76.9558
1303,7,159.43,1.4,0.0,Coimbatore,11.0168,76.9558
1304,8,500.66,1.4,0.0,Coimbatore,11.0168,76.9558
1305,9,807.89,1.4,0.0,Coimbatore,11.0168,76.9558
1306,10,1002.09,1.4,279.34009454668427,Coimbatore,11.0168,76.9558
1307,11,1065.76,1.4,485.03756583496255,Coimbatore,11.0168,76.9558
1308,12,1056.78,1.4,252.57118506311016,Coimbatore,11.0168,76.9558
1309,13,1050.85,1.4,472.2722677962531,Coimbatore,11.0168,76.9558
1310,14,996.47,1.4,634.645854179664,Coimbatore,11.0168,76.9558
1311,15,793.82,1.4,245.8760759138469,Coimbatore,11.0168,76.9558
1312,16,520.06,1.4,555.0734900926734,Coimbatore,11.0168,76.9558
1313,17,189.71,1.4,454.2003434856622,Coimbatore,11.0168,76.9558
1314,18,0.0,1.4,194.7052773851197,Coimbatore,11.0168,76.9558
1315,19,0.0,1.4,1758.2166423985352,Coimbatore,11.0168,76.9558
1316,20,0.0,1.4,987.7494735079932,Coimbatore,11.0168,76.9558
1317,21,0.0,1.4,625.7595259747008,Coimbatore,11.0168,76.9558
1318,22,0.0,1.4,632.8890982944804,Coimbatore,11.0168,76.9558
1319,23,0.0,1.4,884.192925824103,Coimbatore,11.0168,76.9558
1320,0,0.0,1.4,741.5688755535537,Coimbatore,11.0168,76.9558
1321,1,0.0,1.4,714.3981032772199,Coimbatore,11.0168,76.9558
1322,2,0.0,1.4,342.4754816118545,Coimbatore,11.0168,76.9558
1323,3,0.0,1.4,449.6898528310396,Coimbatore,11.0168,76.9558
1324,4,0.0,1.4,1285.8586026801677,Coimbatore,11.0168,76.9558
1325,5,0.0,1.4,1007.5078737681332,Coimbatore,11.0168,76.9558
1326,6,0.0,1.4,1026.3034760053538,Coimbatore,11.0168,76.9558
1327,7,139.95,1.4,486.1999994925379,Coimbatore,11.0168,76.9558
1328,8,428.82,1.4,461.2562964456429,Coimbatore,11.0168,76.9558
1329,9,703.0,1.4,1095.375936673455,Coimbatore,11.0168,76.9558
1330,10,897.87,1.4,970.0385897504729,Coimbatore,11.0168,76.9558
1331,11,1045.52,1.4,941.7316690045964,Coimbatore,11.0168,76.9558
1332,12,1061.86,1.4,771.6900524104574,Coimbatore,11.0168,76.9558
1333,13,1055.62,1.4,596.5580561689309,Coimbatore,11.0168,76.9558
1334,14,960.83,1.4,877.4736772674214,Coimbatore,11.0168,76.9558
1335,15,787.4,1.4,829.5686800461172,Coimbatore,11.0168,76.9558
1336,16,523.78,1.4,458.43555236985776,Coimbatore,11.0168,76.9558
1337,17,203.37,1.4,267.1620178754068,Coimbatore,11.0168,76.9558
1338,18,0.0,1.4,1024.3600692310124,Coimbatore,11.0168,76.9558
1339,19,0.0,1.4,812.8755710593886,Coimbatore,11.0168,76.9558
1340,20,0.0,1.4,875.7246460425717,Coimbatore,11.0168,76.9558
1341,21,0.0,1.4,1852.9453256312445,Coimbatore,11.0168,76.9558
1342,22,0.0,1.4,2041.4772793174504,Coimbatore,11.0168,76.9558
1343,23,0.0,1.4,1921.302556203583,Coimbatore,11.0168,76.9558
1344,0,0.0,1.4,712.611671121232,Coimbatore,11.0168,76.9558
1345,1,0.0,1.4,122.80079867491062,Coimbatore,11.0168,76.9558
1346,2,0.0,1.4,0.0,Coimbatore,11.0168,76.9558
1347,3,0.0,1.4,0.0,Coimbatore,11.0168,76.9558
1348,4,0.0,1.4,0.0,Coimbatore,11.0168,76.9558
1349,5,0.0,1.4,407.7579820739946,Coimbatore,11.0168,76.9558
1350,6,0.0,1.4,336.8305804950475,Coimbatore,11.0168,76.9558
1351,7,128.1,1.4,234.02969950561857,Coimbatore,11.0168,76.9558
1352,8,394.38,1.4,91.39313436306756,Coimbatore,11.0168,76.9558
1353,9,617.15,1.4,0.0,Coimbatore,11.0168,76.9558
1354,10,700.76,1.4,0.0,Coimbatore,11.0168,76.9558
1355,11,773.6,1.4,230.9925717151881,Coimbatore,11.0168,76.9558
1356,12,853.37,1.4,583.8743743822188,Coimbatore,11.0168,76.9558
1357,13,833.84,1.4,872.4171872647183,Coimbatore,11.0168,76.9558
1358,14,606.14,1.4,522.5831188393117,Coimbatore,11.0168,76.9558
1359,15,454.28,1.4,668.8471468447552,Coimbatore,11.0168,76.9558
1360,16,315.7,1.4,2178.32399348956,Coimbatore,11.0168,76.9558
1361,17,106.64,1.4,1320.9105554727623,Coimbatore,11.0168,76.9558
1362,18,0.0,1.4,916.9684858595366,Coimbatore,11.0168,76.9558
1363,19,0.0,1.4,2125.8943219787875,Coimbatore,11.0168,76.9558
1364,20,0.0,1.4,2337.812971970409,Coimbatore,11.0168,76.9558
1365,21,0.0,1.4,2582.172424783908,Coimbatore,11.0168,76.9558
1366,22,0.0,1.4,2484.646258236879,Coimbatore,11.0168,76.9558
1367,23,0.0,1.4,2031.1871433147576,Coimbatore,11.0168,76.9558
1368,0,0.0,1.4,1858.1623382093712,Coimbatore,11.0168,76.9558
1369,1,0.0,1.4,2255.5058357694584,Coimbatore,11.0168,76.9558
1370,2,0.0,1.4,2328.948492508342,Coimbatore,11.0168,76.9558
1371,3,0.0,1.4,1123.942429477739,Coimbatore,11.0168,76.9558
1372,4,0.0,1.4,261.8961294608292,Coimbatore,11.0168,76.9558
1373,5,0.0,1.4,607.7389398774912,Coimbatore,11.0168,76.9558
1374,6,0.0,1.4,1481.389138846547,Coimbatore,11.0168,76.9558
1375,7,143.15,1.4,695.5562054360427,Coimbatore,11.0168,76.9558
1376,8,403.6,1.4,532.0107257249625,Coimbatore,11.0168,76.9558
1377,9,649.36,1.4,490.5762577557669,Coimbatore,11.0168,76.9558
1378,10,860.04,1.4,453.790811388213,Coimbatore,11.0168,76.9558
1379,11,1014.59,1.4,828.9175145162811,Coimbatore,11.0168,76.9558
1380,12,1059.44,1.4,940.7030431286488,Coimbatore,11.0168,76.9558
1381,13,974.28,1.4,668.3826745701294,Coimbatore,11.0168,76.9558
1382,14,902.15,1.4,1521.9062034686815,Coimbatore,11.0168,76.9558
1383,15,694.32,1.4,783.3237953490195,Coimbatore,11.0168,76.9558
1384,16,401.24,1.4,106.64173026866162,Coimbatore,11.0168,76.9558
1385,17,150.68,1.4,316.2372527510488,Coimbatore,11.0168,76.9558
1386,18,0.0,1.4,317.31033495474014,Coimbatore,11.0168,76.9558
1387,19,0.0,1.4,253.1398831230187,Coimbatore,11.0168,76.9558
1388,20,0.0,1.4,1158.7517308536435,Coimbatore,11.0168,76.9558
1389,21,0.0,1.4,2017.2190154373889,Coimbatore,11.0168,76.9558
1390,22,0.0,1.4,2251.2159849191344,Coimbatore,11.0168,76.9558
1391,23,0.0,1.4,1731.6124039662668,Coimbatore,11.0168,76.9558
1392,0,0.0,1.4,1968.3787417405208,Coimbatore,11.0168,76.9558
1393,1,0.0,1.4,1739.033254488748,Coimbatore,11.0168,76.9558
1394,2,0.0,1.4,472.14200317553815,Coimbatore,11.0168,76.9558
1395,3,0.0,1.4,178.79222170219083,Coimbatore,11.0168,76.9558
1396,4,0.0,1.4,757.7373877426268,Coimbatore,11.0168,76.9558
1397,5,0.0,1.4,472.12887154773455,Coimbatore,11.0168,76.9558
1398,6,0.0,1.4,1005.1969470825436,Coimbatore,11.0168,76.9558
1399,7,55.15,1.4,203.4471357018576,Coimbatore,11.0168,76.9558
1400,8,351.51,1.4,341.56975296001747,Coimbatore,11.0168,76.9558
1401,9,671.18,1.4,805.6834859802406,Coimbatore,11.0168,76.9558
1402,10,691.71,1.4,820.168903860102,Coimbatore,11.0168,76.9558
1403,11,798.06,1.4,391.04851644362407,Coimbatore,11.0168,76.9558
1404,12,636.84,1.4,349.8094458051804,Coimbatore,11.0168,76.9558
1405,13,713.2,1.4,496.3106912814613,Coimbatore,11.0168,76.9558
1406,14,451.63,1.4,1163.6347124363058,Coimbatore,11.0168,76.9558
1407,15,392.4,1.4,1531.031892926699,Coimbatore,11.0168,76.9558
1408,16,137.97,1.4,2615.558158295558,Coimbatore,11.0168,76.9558
1409,17,5.85,1.4,2306.2797445206165,Coimbatore,11.0168,76.9558
1410,18,0.0,1.4,1068.400189026514,Coimbatore,11.0168,76.9558
1411,19,0.0,1.4,832.8868579848515,Coimbatore,11.0168,76.9558
1412,20,0.0,1.4,1658.8411285585707,Coimbatore,11.0168,76.9558
1413,21,0.0,1.4,1908.340586005624,Coimbatore,11.0168,76.9558
1414,22,0.0,1.4,1574.8897789436712,Coimbatore,11.0168,76.9558
1415,23,0.0,1.4,653.2756268938467,Coimbatore,11.0168,76.9558
1416,0,0.0,1.4,556.0103930149876,Coimbatore,11.0168,76.9558
1417,1,0.0,1.4,198.93136872508063,Coimbatore,11.0168,76.9558
1418,2,0.0,1.4,0.0,Coimbatore,11.0168,76.9558
1419,3,0.0,1.4,0.0,Coimbatore,11.0168,76.9558
1420,4,0.0,1.4,0.0,Coimbatore,11.0168,76.9558
1421,5,0.0,1.4,465.2937281560226,Coimbatore,11.0168,76.9558
1422,6,0.0,1.4,1698.0725546954975,Coimbatore,11.0168,76.9558
1423,7,102.51,1.4,1987.2793252076965,Coimbatore,11.0168,76.9558
1424,8,320.17,1.4,1876.960062546182,Coimbatore,11.0168,76.9558
1425,9,495.45,1.4,592.1251910140414,Coimbatore,11.0168,76.9558
1426,10,622.46,1.4,321.09436271429075,Coimbatore,11.0168,76.9558
1427,11,718.24,1.4,0.0,Coimbatore,11.0168,76.9558
1428,12,705.43,1.4,553.8403009305304,Coimbatore,11.0168,76.9558
1429,13,662.75,1.4,1648.3509196216232,Coimbatore,11.0168,76.9558
1430,14,589.92,1.4,921.1476214245274,Coimbatore,11.0168,76.9558
1431,15,447.62,1.4,43.21282784339405,Coimbatore,11.0168,76.9558
1432,16,257.69,1.4,23.716595311786385,Coimbatore,11.0168,76.9558
1433,17,100.13,1.4,500.0633638654914,Coimbatore,11.0168,76.9558
1434,18,0.0,1.4,318.5075454960673,Coimbatore,11.0168,76.9558
1435,19,0.0,1.4,492.0881088298752,Coimbatore,11.0168,76.9558
1436,20,0.0,1.4,628.7914016236014,Coimbatore,11.0168,76.9558
1437,21,0.0,1.4,1140.755075830787,Coimbatore,11.0168,76.9558
1438,22,0.0,1.4,2008.1443790212568,Coimbatore,11.0168,76.9558
1439,23,0.0,1.4,2518.0744378370505,Coimbatore,11.0168,76.9558
1440,0,0.0,1.4,1914.7283841990147,Coimbatore,11.0168,76.9558
1441,1,0.0,1.4,2425.441953398497,Coimbatore,11.0168,76.9558
1442,2,0.0,1.4,1068.984672737593,Coimbatore,11.0168,76.9558
1443,3,0.0,1.4,920.9118752247806,Coimbatore,11.0168,76.9558
1444,4,0.0,1.4,1034.4026163233627,Coimbatore,11.0168,76.9558
1445,5,0.0,1.4,693.7526262697232,Coimbatore,11.0168,76.9558
1446,6,0.0,1.4,402.2389503996996,Coimbatore,11.0168,76.9558
1447,7,123.39,1.4,769.54208304936,Coimbatore,11.0168,76.9558
1448,8,401.92,1.4,365.8546596915219,Coimbatore,11.0168,76.9558
1449,9,641.92,1.4,193.7730627061792,Coimbatore,11.0168,76.9558
1450,10,862.58,1.4,465.72984220371336,Coimbatore,11.0168,76.9558
1451,11,933.22,1.4,229.6729363212456,Coimbatore,11.0168,76.9558
1452,12,987.21,1.4,714.5069788866613,Coimbatore,11.0168,76.9558
1453,13,933.51,1.4,951.0581998810912,Coimbatore,11.0168,76.9558
1454,14,810.43,1.4,840.2078780001726,Coimbatore,11.0168,76.9558
1455,15,614.77,1.4,210.97117768840928,Coimbatore,11.0168,76.9558
1456,16,393.51,1.4,1203.0432793327293,Coimbatore,11.0168,76.9558
1457,17,136.97,1.4,2260.019726499647,Coimbatore,11.0168,76.9558
1458,18,0.0,1.4,2360.271523185976,Coimbatore,11.0168,76.9558
1459,19,0.0,1.4,2439.1432904517583,Coimbatore,11.0168,76.9558
1460,20,0.0,1.4,1748.7712365249731,Coimbatore,11.0168,76.9558
1461,21,0.0,1.4,1143.2120710736096,Coimbatore,11.0168,76.9558
1462,22,0.0,1.4,805.7067896573182,Coimbatore,11.0168,76.9558
1463,23,0.0,1.4,1822.6232381113468,Coimbatore,11.0168,76.9558
1464,0,0.0,1.4,2002.26981013414,Coimbatore,11.0168,76.9558
1465,1,0.0,1.4,2368.1479673474146,Coimbatore,11.0168,76.9558
1466,2,0.0,1.4,1750.6043096082149,Coimbatore,11.0168,76.9558
1467,3,0.0,1.4,1683.7014132474717,Coimbatore,11.0168,76.9558
1468,4,0.0,1.4,627.1799453118277,Coimbatore,11.0168,76.9558
1469,5,0.0,1.4,570.0869053453553,Coimbatore,11.0168,76.9558
1470,6,0.0,1.4,286.6435727180488,Coimbatore,11.0168,76.9558
1471,7,182.45,1.4,0.0,Coimbatore,11.0168,76.9558
1472,8,535.81,1.4,0.0,Coimbatore,11.0168,76.9558
1473,9,842.36,1.4,354.9349759369585,Coimbatore,11.0168,76.9558
1474,10,1058.78,1.4,1013.3010534713068,Coimbatore,11.0168,76.9558
1475,11,1069.15,1.4,1189.679661919272,Coimbatore,11.0168,76.9558
1476,12,1060.68,1.4,1375.4632743143184,Coimbatore,11.0168,76.9558
1477,13,1055.0,1.4,1318.0016682249131,Coimbatore,11.0168,76.9558
1478,14,1052.23,1.4,930.0946862620458,Coimbatore,11.0168,76.9558
1479,15,851.98,1.4,510.9586532169611,Coimbatore,11.0168,76.9558
1480,16,561.96,1.4,417.4273043763395,Coimbatore,11.0168,76.9558
1481,17,215.29,1.4,784.4469125603335,Coimbatore,11.0168,76.9558
1482,18,0.0,1.4,935.401765271155,Coimbatore,11.0168,76.9558
1483,19,0.0,1.4,876.7462366557804,Coimbatore,11.0168,76.9558
1484,20,0.0,1.4,1800.1517832852692,Coimbatore,11.0168,76.9558
1485,21,0.0,1.4,1064.0433796791306,Coimbatore,11.0168,76.9558
1486,22,0.0,1.4,756.2304551773835,Coimbatore,11.0168,76.9558
1487,23,0.0,1.4,1583.3646616343804,Coimbatore,11.0168,76.9558
1488,0,0.0,1.4,1807.823684294379,Coimbatore,11.0168,76.9558
1489,1,0.0,1.4,1601.619242135028,Coimbatore,11.0168,76.9558
1490,2,0.0,1.4,601.1888557216549,Coimbatore,11.0168,76.9558
1491,3,0.0,1.4,1424.1161521689494,Coimbatore,11.0168,76.9558
1492,4,0.0,1.4,941.1504749575538,Coimbatore,11.0168,76.9558
1493,5,0.0,1.4,1069.7099850046477,Coimbatore,11.0168,76.9558
1494,6,0.0,1.4,695.7397762931887,Coimbatore,11.0168,76.9558
1495,7,164.71,1.4,460.68492952425714,Coimbatore,11.0168,76.9558
1496,8,418.41,1.4,211.86641934333565,Coimbatore,11.0168,76.9558
1497,9,655.58,1.4,132.23428569888594,Coimbatore,11.0168,76.9558
1498,10,904.86,1.4,160.13291735131057,Coimbatore,11.0168,76.9558
1499,11,975.29,1.4,508.8218838314744,Coimbatore,11.0168,76.9558
1500,12,1014.71,1.4,459.3986111838087,Coimbatore,11.0168,76.9558
1501,13,1046.65,1.4,856.2723015940345,Coimbatore,11.0168,76.9558
1502,14,979.17,1.4,2202.337736600818,Coimbatore,11.0168,76.9558
1503,15,744.55,1.4,2179.1765140763023,Coimbatore,11.0168,76.9558
1504,16,504.13,1.4,2174.5488774391765,Coimbatore,11.0168,76.9558
1505,17,189.4,1.4,927.2870423892448,Coimbatore,11.0168,76.9558
1506,18,0.0,1.4,330.4962596010173,Coimbatore,11.0168,76.9558
1507,19,0.0,1.4,558.9006989517908,Coimbatore,11.0168,76.9558
1508,20,0.0,1.4,1094.7045847187292,Coimbatore,11.0168,76.9558
1509,21,0.0,1.4,1518.7649304783963,Coimbatore,11.0168,76.9558
1510,22,0.0,1.4,1513.4059506067488,Coimbatore,11.0168,76.9558
1511,23,0.0,1.4,977.4187534247768,Coimbatore,11.0168,76.9558
1512,0,0.0,1.4,1558.7687493574283,Coimbatore,11.0168,76.9558
1513,1,0.0,1.4,2337.8096187572933,Coimbatore,11.0168,76.9558
1514,2,0.0,1.4,2294.3316066025145,Coimbatore,11.0168,76.9558
1515,3,0.0,1.4,916.9718258832208,Coimbatore,11.0168,76.9558
1516,4,0.0,1.4,923.8845492611354,Coimbatore,11.0168,76.9558
1517,5,0.0,1.4,249.50470868930407,Coimbatore,11.0168,76.9558
1518,6,0.0,1.4,564.2847865049914,Coimbatore,11.0168,76.9558
1519,7,169.98,1.4,754.0064963556171,Coimbatore,11.0168,76.9558
1520,8,498.76,1.4,489.2478828147056,Coimbatore,11.0168,76.9558
1521,9,793.29,1.4,211.44847253847803,Coimbatore,11.0168,76.9558
1522,10,1002.64,1.4,734.094181675028,Coimbatore,11.0168,76.9558
1523,11,1068.24,1.4,1127.6600093810612,Coimbatore,11.0168,76.9558
