hour_index,hour_of_day,solar_kwh_per_mw,dc_ac_ratio,wind_kwh_per_wtg,location_name,latitude,longitude
936,0,0.0,1.45,811.5467999357833,Jodhpur,26.2389,73.0243
937,1,0.0,1.45,220.64710200065264,Jodhpur,26.2389,73.0243
938,2,0.0,1.45,718.3896710377646,Jodhpur,26.2389,73.0243
939,3,0.0,1.45,212.16564312934835,Jodhpur,26.2389,73.0243
940,4,0.0,1.45,281.8976687969041,Jodhpur,26.2389,73.0243
941,5,0.0,1.45,699.4967422370077,Jodhpur,26.2389,73.0243
942,6,0.0,1.45,552.391468010824,Jodhpur,26.2389,73.0243
943,7,135.9297520661157,1.45,541.3013488738357,Jodhpur,26.2389,73.0243
944,8,464.0289256198348,1.45,233.9669172122242,Jodhpur,26.2389,73.0243
945,9,765.7231404958678,1.45,158.17702428206888,Jodhpur,26.2389,73.0243
946,10,989.9793388429752,1.45,323.0922011732569,Jodhpur,26.2389,73.0243
947,11,1087.5206611570247,1.45,791.2563936648904,Jodhpur,26.2389,73.0243
948,12,1079.504132231405,1.45,390.8149937122417,Jodhpur,26.2389,73.0243
949,13,1073.9256198347107,1.45,369.8348807440308,Jodhpur,26.2389,73.0243
950,14,1030.0826446280992,1.45,253.4142150045789,Jodhpur,26.2389,73.0243
951,15,823.2438016528926,1.45,783.0520832182882,Jodhpur,26.2389,73.0243
952,16,530.0206611570248,1.45,1151.459368675184,Jodhpur,26.2389,73.0243
953,17,189.7520661157025,1.45,1297.62263247163,Jodhpur,26.2389,73.0243
954,18,0.0,1.45,1040.7995697807637,Jodhpur,26.2389,73.0243
955,19,0.0,1.45,1306.7943385071835,Jodhpur,26.2389,73.0243
956,20,0.0,1.45,989.5385258144896,Jodhpur,26.2389,73.0243
957,21,0.0,1.45,1782.597888834333,Jodhpur,26.2389,73.0243
958,22,0.0,1.45,134.1874304703016,Jodhpur,26.2389,73.0243
959,23,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
960,0,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
961,1,0.0,1.45,310.68903086647595,Jodhpur,26.2389,73.0243
962,2,0.0,1.45,125.64324281272836,Jodhpur,26.2389,73.0243
963,3,0.0,1.45,129.70165011564848,Jodhpur,26.2389,73.0243
964,4,0.0,1.45,58.14069954097386,Jodhpur,26.2389,73.0243
965,5,0.0,1.45,173.23002301703988,Jodhpur,26.2389,73.0243
966,6,0.0,1.45,277.2146499368073,Jodhpur,26.2389,73.0243
967,7,138.49793388429754,1.45,0.0,Jodhpur,26.2389,73.0243
968,8,463.7190082644629,1.45,0.0,Jodhpur,26.2389,73.0243
969,9,786.3223140495868,1.45,0.0,Jodhpur,26.2389,73.0243
970,10,989.5247933884298,1.45,765.8817371851735,Jodhpur,26.2389,73.0243
971,11,1079.6280991735537,1.45,1176.045702277399,Jodhpur,26.2389,73.0243
972,12,1074.0289256198348,1.45,1077.454343954186,Jodhpur,26.2389,73.0243
973,13,1068.595041322314,1.45,909.7293197058192,Jodhpur,26.2389,73.0243
974,14,969.3388429752066,1.45,453.3515563073897,Jodhpur,26.2389,73.0243
975,15,761.1363636363636,1.45,875.1336100317621,Jodhpur,26.2389,73.0243
976,16,487.1900826446281,1.45,669.3397625684142,Jodhpur,26.2389,73.0243
977,17,170.60743801652893,1.45,465.5506164648826,Jodhpur,26.2389,73.0243
978,18,0.0,1.45,768.6951415921361,Jodhpur,26.2389,73.0243
979,19,0.0,1.45,1060.9597997601647,Jodhpur,26.2389,73.0243
980,20,0.0,1.45,1622.1062493222555,Jodhpur,26.2389,73.0243
981,21,0.0,1.45,1030.523705892018,Jodhpur,26.2389,73.0243
982,22,0.0,1.45,626.2599403993659,Jodhpur,26.2389,73.0243
983,23,0.0,1.45,627.7321326515537,Jodhpur,26.2389,73.0243
984,0,0.0,1.45,393.82457792297134,Jodhpur,26.2389,73.0243
985,1,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
986,2,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
987,3,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
988,4,0.0,1.45,194.42628618700692,Jodhpur,26.2389,73.0243
989,5,0.0,1.45,397.06735423001686,Jodhpur,26.2389,73.0243
990,6,0.0,1.45,413.7531498768262,Jodhpur,26.2389,73.0243
991,7,136.7107438016529,1.45,0.0,Jodhpur,26.2389,73.0243
992,8,458.904958677686,1.45,357.0323733206999,Jodhpur,26.2389,73.0243
993,9,764.7314049586777,1.45,1050.056772858689,Jodhpur,26.2389,73.0243
994,10,990.702479338843,1.45,806.0576166943412,Jodhpur,26.2389,73.0243
995,11,1077.6859504132233,1.45,1786.6781994863948,Jodhpur,26.2389,73.0243
996,12,1069.400826446281,1.45,2488.3094880901645,Jodhpur,26.2389,73.0243
997,13,1063.3677685950413,1.45,2598.64008871672,Jodhpur,26.2389,73.0243
998,14,977.5826446280992,1.45,1823.1426374736377,Jodhpur,26.2389,73.0243
999,15,792.6239669421487,1.45,855.2504633792255,Jodhpur,26.2389,73.0243
1000,16,504.56611570247935,1.45,1060.5962451715577,Jodhpur,26.2389,73.0243
1001,17,178.21487603305786,1.45,935.7727571004016,Jodhpur,26.2389,73.0243
1002,18,0.0,1.45,1896.8308055875648,Jodhpur,26.2389,73.0243
1003,19,0.0,1.45,1609.3851954313068,Jodhpur,26.2389,73.0243
1004,20,0.0,1.45,2369.351516859409,Jodhpur,26.2389,73.0243
1005,21,0.0,1.45,1873.5589159890835,Jodhpur,26.2389,73.0243
1006,22,0.0,1.45,1120.3592535782998,Jodhpur,26.2389,73.0243
1007,23,0.0,1.45,290.58015973392327,Jodhpur,26.2389,73.0243
1008,0,0.0,1.45,470.7993107568791,Jodhpur,26.2389,73.0243
1009,1,0.0,1.45,1150.0644917212894,Jodhpur,26.2389,73.0243
1010,2,0.0,1.45,496.3784431927677,Jodhpur,26.2389,73.0243
1011,3,0.0,1.45,597.1751773280627,Jodhpur,26.2389,73.0243
1012,4,0.0,1.45,545.3389416551515,Jodhpur,26.2389,73.0243
1013,5,0.0,1.45,542.2027626830981,Jodhpur,26.2389,73.0243
1014,6,0.0,1.45,654.2810297780647,Jodhpur,26.2389,73.0243
1015,7,143.28305785123968,1.45,525.6257974319592,Jodhpur,26.2389,73.0243
1016,8,483.57438016528926,1.45,66.05955506875557,Jodhpur,26.2389,73.0243
1017,9,788.0991735537191,1.45,0.0,Jodhpur,26.2389,73.0243
1018,10,1016.1157024793388,1.45,0.0,Jodhpur,26.2389,73.0243
1019,11,1078.8429752066115,1.45,0.0,Jodhpur,26.2389,73.0243
1020,12,1070.6198347107438,1.45,0.0,Jodhpur,26.2389,73.0243
1021,13,1064.896694214876,1.45,348.1129622246113,Jodhpur,26.2389,73.0243
1022,14,1009.400826446281,1.45,749.9056727902763,Jodhpur,26.2389,73.0243
1023,15,805.7231404958678,1.45,1044.9778553268632,Jodhpur,26.2389,73.0243
1024,16,531.1570247933885,1.45,1197.7869608498945,Jodhpur,26.2389,73.0243
1025,17,190.0599173553719,1.45,583.7825230814282,Jodhpur,26.2389,73.0243
1026,18,0.0,1.45,349.4718301820295,Jodhpur,26.2389,73.0243
1027,19,0.0,1.45,521.977822704947,Jodhpur,26.2389,73.0243
1028,20,0.0,1.45,1132.235770735152,Jodhpur,26.2389,73.0243
1029,21,0.0,1.45,2519.021264157879,Jodhpur,26.2389,73.0243
1030,22,0.0,1.45,2416.68686258478,Jodhpur,26.2389,73.0243
1031,23,0.0,1.45,2201.825068095183,Jodhpur,26.2389,73.0243
1032,0,0.0,1.45,943.8140290875244,Jodhpur,26.2389,73.0243
1033,1,0.0,1.45,544.333826440428,Jodhpur,26.2389,73.0243
1034,2,0.0,1.45,793.3329331118155,Jodhpur,26.2389,73.0243
1035,3,0.0,1.45,750.1958239460654,Jodhpur,26.2389,73.0243
1036,4,0.0,1.45,724.9419364957525,Jodhpur,26.2389,73.0243
1037,5,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
1038,6,0.0,1.45,117.31109220272634,Jodhpur,26.2389,73.0243
1039,7,132.77685950413223,1.45,499.0781819285009,Jodhpur,26.2389,73.0243
1040,8,432.8305785123967,1.45,328.76132118379064,Jodhpur,26.2389,73.0243
1041,9,713.698347107438,1.45,395.0406094333096,Jodhpur,26.2389,73.0243
1042,10,918.0991735537192,1.45,311.6656792412948,Jodhpur,26.2389,73.0243
1043,11,1062.004132231405,1.45,219.59094433555669,Jodhpur,26.2389,73.0243
1044,12,1065.702479338843,1.45,372.3189396511042,Jodhpur,26.2389,73.0243
1045,13,1052.4793388429753,1.45,918.6808734963998,Jodhpur,26.2389,73.0243
1046,14,943.1404958677688,1.45,674.000101201871,Jodhpur,26.2389,73.0243
1047,15,737.1487603305785,1.45,791.3026105818976,Jodhpur,26.2389,73.0243
1048,16,499.3181818181818,1.45,1902.55261203117,Jodhpur,26.2389,73.0243
1049,17,189.36570247933884,1.45,1965.3507994898407,Jodhpur,26.2389,73.0243
1050,18,0.0,1.45,2228.45555094815,Jodhpur,26.2389,73.0243
1051,19,0.0,1.45,2397.629979908055,Jodhpur,26.2389,73.0243
1052,20,0.0,1.45,1422.8386490649705,Jodhpur,26.2389,73.0243
1053,21,0.0,1.45,2610.001279997253,Jodhpur,26.2389,73.0243
1054,22,0.0,1.45,2631.136591357084,Jodhpur,26.2389,73.0243
1055,23,0.0,1.45,1469.8949824591627,Jodhpur,26.2389,73.0243
1056,0,0.0,1.45,1089.944588289721,Jodhpur,26.2389,73.0243
1057,1,0.0,1.45,1125.6975018119294,Jodhpur,26.2389,73.0243
1058,2,0.0,1.45,1102.015777258674,Jodhpur,26.2389,73.0243
1059,3,0.0,1.45,1169.4625343311582,Jodhpur,26.2389,73.0243
1060,4,0.0,1.45,590.0554246899043,Jodhpur,26.2389,73.0243
1061,5,0.0,1.45,129.36877099720013,Jodhpur,26.2389,73.0243
1062,6,0.0,1.45,537.1708331004614,Jodhpur,26.2389,73.0243
1063,7,163.23760330578511,1.45,551.5715250700528,Jodhpur,26.2389,73.0243
1064,8,535.2479338842975,1.45,1236.8497868838122,Jodhpur,26.2389,73.0243
1065,9,859.1942148760331,1.45,719.3997602668773,Jodhpur,26.2389,73.0243
1066,10,1085.3305785123966,1.45,121.3779973464412,Jodhpur,26.2389,73.0243
1067,11,1087.9752066115702,1.45,0.0,Jodhpur,26.2389,73.0243
1068,12,1079.400826446281,1.45,0.0,Jodhpur,26.2389,73.0243
1069,13,1073.8223140495868,1.45,0.0,Jodhpur,26.2389,73.0243
1070,14,1070.8884297520665,1.45,0.0,Jodhpur,26.2389,73.0243
1071,15,869.4421487603306,1.45,340.19637068272823,Jodhpur,26.2389,73.0243
1072,16,569.1322314049587,1.45,1600.141660950918,Jodhpur,26.2389,73.0243
1073,17,210.0206611570248,1.45,2006.4482906739927,Jodhpur,26.2389,73.0243
1074,18,0.0,1.45,815.5804241970204,Jodhpur,26.2389,73.0243
1075,19,0.0,1.45,839.8670654386855,Jodhpur,26.2389,73.0243
1076,20,0.0,1.45,515.6642046220334,Jodhpur,26.2389,73.0243
1077,21,0.0,1.45,396.4777870922193,Jodhpur,26.2389,73.0243
1078,22,0.0,1.45,804.0474843862706,Jodhpur,26.2389,73.0243
1079,23,0.0,1.45,444.34938467620265,Jodhpur,26.2389,73.0243
1080,0,0.0,1.45,236.7176953507718,Jodhpur,26.2389,73.0243
1081,1,0.0,1.45,124.392224336974,Jodhpur,26.2389,73.0243
1082,2,0.0,1.45,300.6275998555551,Jodhpur,26.2389,73.0243
1083,3,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
1084,4,0.0,1.45,100.34829036724294,Jodhpur,26.2389,73.0243
1085,5,0.0,1.45,604.0899700478413,Jodhpur,26.2389,73.0243
1086,6,0.0,1.45,849.4537628472443,Jodhpur,26.2389,73.0243
1087,7,144.3305785123967,1.45,364.3582824184653,Jodhpur,26.2389,73.0243
1088,8,466.2603305785124,1.45,347.4161137998632,Jodhpur,26.2389,73.0243
1089,9,754.400826446281,1.45,834.0590551690445,Jodhpur,26.2389,73.0243
1090,10,944.793388429752,1.45,1430.363960134623,Jodhpur,26.2389,73.0243
1091,11,1055.4132231404958,1.45,1899.38919348582,Jodhpur,26.2389,73.0243
1092,12,1078.243801652893,1.45,2313.0576228480527,Jodhpur,26.2389,73.0243
1093,13,1072.809917355372,1.45,1430.3575955844517,Jodhpur,26.2389,73.0243
1094,14,1017.7272727272727,1.45,1307.6184677435326,Jodhpur,26.2389,73.0243
1095,15,799.5454545454546,1.45,708.7247948228296,Jodhpur,26.2389,73.0243
1096,16,549.2355371900827,1.45,294.73891218163106,Jodhpur,26.2389,73.0243
1097,17,200.6756198347108,1.45,319.0573363560602,Jodhpur,26.2389,73.0243
1098,18,0.0,1.45,593.8659485684718,Jodhpur,26.2389,73.0243
1099,19,0.0,1.45,864.0961499497828,Jodhpur,26.2389,73.0243
1100,20,0.0,1.45,1729.3984276956166,Jodhpur,26.2389,73.0243
1101,21,0.0,1.45,2108.9807146244293,Jodhpur,26.2389,73.0243
1102,22,0.0,1.45,1129.1475691194896,Jodhpur,26.2389,73.0243
1103,23,0.0,1.45,436.7206935935615,Jodhpur,26.2389,73.0243
1104,0,0.0,1.45,1097.073396421834,Jodhpur,26.2389,73.0243
1105,1,0.0,1.45,567.4681264376029,Jodhpur,26.2389,73.0243
1106,2,0.0,1.45,530.6982476959199,Jodhpur,26.2389,73.0243
1107,3,0.0,1.45,421.8896331224505,Jodhpur,26.2389,73.0243
1108,4,0.0,1.45,153.0440378749038,Jodhpur,26.2389,73.0243
1109,5,0.0,1.45,306.7948324352,Jodhpur,26.2389,73.0243
1110,6,0.0,1.45,501.6654896037279,Jodhpur,26.2389,73.0243
1111,7,182.64256198347107,1.45,669.5723131287842,Jodhpur,26.2389,73.0243
1112,8,565.1859504132232,1.45,395.61936693272486,Jodhpur,26.2389,73.0243
1113,9,888.8429752066116,1.45,797.6408158634205,Jodhpur,26.2389,73.0243
1114,10,1085.4338842975208,1.45,496.1178255721548,Jodhpur,26.2389,73.0243
1115,11,1073.9256198347107,1.45,296.33092067667826,Jodhpur,26.2389,73.0243
1116,12,1064.2768595041323,1.45,268.6101809818254,Jodhpur,26.2389,73.0243
1117,13,1057.5826446280992,1.45,423.3317764524348,Jodhpur,26.2389,73.0243
1118,14,1054.1322314049587,1.45,761.408741386428,Jodhpur,26.2389,73.0243
1119,15,923.4504132231406,1.45,107.97605159496447,Jodhpur,26.2389,73.0243
1120,16,627.2520661157025,1.45,295.1527395873077,Jodhpur,26.2389,73.0243
1121,17,247.5,1.45,332.6671318103711,Jodhpur,26.2389,73.0243
1122,18,0.0,1.45,178.00130470332343,Jodhpur,26.2389,73.0243
1123,19,0.0,1.45,346.5447185371441,Jodhpur,26.2389,73.0243
1124,20,0.0,1.45,1224.6027432248527,Jodhpur,26.2389,73.0243
1125,21,0.0,1.45,778.4598697970171,Jodhpur,26.2389,73.0243
1126,22,0.0,1.45,222.28166779510929,Jodhpur,26.2389,73.0243
1127,23,0.0,1.45,287.449889027656,Jodhpur,26.2389,73.0243
1128,0,0.0,1.45,1895.9982749831183,Jodhpur,26.2389,73.0243
1129,1,0.0,1.45,1403.049000943321,Jodhpur,26.2389,73.0243
1130,2,0.0,1.45,816.4898174124921,Jodhpur,26.2389,73.0243
1131,3,0.0,1.45,1153.4435373875338,Jodhpur,26.2389,73.0243
1132,4,0.0,1.45,578.3323076655928,Jodhpur,26.2389,73.0243
1133,5,0.0,1.45,621.38678679168,Jodhpur,26.2389,73.0243
1134,6,0.0,1.45,337.66992823701315,Jodhpur,26.2389,73.0243
1135,7,161.0681818181818,1.45,100.96664174062047,Jodhpur,26.2389,73.0243
1136,8,90.44214876033055,1.45,99.91289889056576,Jodhpur,26.2389,73.0243
1137,9,296.0330578512397,1.45,124.92236124541353,Jodhpur,26.2389,73.0243
1138,10,450.599173553719,1.45,0.0,Jodhpur,26.2389,73.0243
1139,11,1020.7644628099174,1.45,0.0,Jodhpur,26.2389,73.0243
1140,12,896.6735537190083,1.45,0.0,Jodhpur,26.2389,73.0243
1141,13,576.9628099173553,1.45,975.9276977875656,Jodhpur,26.2389,73.0243
1142,14,411.42561983471074,1.45,1960.3100989852253,Jodhpur,26.2389,73.0243
1143,15,402.9338842975207,1.45,2544.378653323662,Jodhpur,26.2389,73.0243
1144,16,306.2809917355372,1.45,2378.45568231432,Jodhpur,26.2389,73.0243
1145,17,160.86363636363637,1.45,2536.4955193726623,Jodhpur,26.2389,73.0243
1146,18,0.0,1.45,2460.591479706748,Jodhpur,26.2389,73.0243
1147,19,0.0,1.45,1785.7422009394163,Jodhpur,26.2389,73.0243
1148,20,0.0,1.45,2021.087387512976,Jodhpur,26.2389,73.0243
1149,21,0.0,1.45,2422.7576804202604,Jodhpur,26.2389,73.0243
1150,22,0.0,1.45,2553.381709695918,Jodhpur,26.2389,73.0243
1151,23,0.0,1.45,1950.412252895912,Jodhpur,26.2389,73.0243
1152,0,0.0,1.45,775.6070321873482,Jodhpur,26.2389,73.0243
1153,1,0.0,1.45,352.73931868752334,Jodhpur,26.2389,73.0243
1154,2,0.0,1.45,512.7865813727635,Jodhpur,26.2389,73.0243
1155,3,0.0,1.45,314.79862070751807,Jodhpur,26.2389,73.0243
1156,4,0.0,1.45,380.94219460311984,Jodhpur,26.2389,73.0243
1157,5,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
1158,6,0.0,1.45,107.76368760936424,Jodhpur,26.2389,73.0243
1159,7,165.02685950413223,1.45,515.9356706999234,Jodhpur,26.2389,73.0243
1160,8,517.4586776859504,1.45,211.64349202199404,Jodhpur,26.2389,73.0243
1161,9,819.2148760330579,1.45,93.91126167159004,Jodhpur,26.2389,73.0243
1162,10,1044.2561983471076,1.45,533.5465698737436,Jodhpur,26.2389,73.0243
1163,11,1075.495867768595,1.45,980.8190050489728,Jodhpur,26.2389,73.0243
1164,12,1067.2727272727273,1.45,1819.679311839796,Jodhpur,26.2389,73.0243
1165,13,1061.3842975206612,1.45,2403.346618842316,Jodhpur,26.2389,73.0243
1166,14,1031.1570247933885,1.45,2237.718390459678,Jodhpur,26.2389,73.0243
1167,15,830.6818181818182,1.45,1655.4264690292346,Jodhpur,26.2389,73.0243
1168,16,550.8471074380166,1.45,835.1665674843512,Jodhpur,26.2389,73.0243
1169,17,206.9214876033058,1.45,306.60274105543385,Jodhpur,26.2389,73.0243
1170,18,0.0,1.45,185.99569285782923,Jodhpur,26.2389,73.0243
1171,19,0.0,1.45,117.69455613824246,Jodhpur,26.2389,73.0243
1172,20,0.0,1.45,513.5888566204192,Jodhpur,26.2389,73.0243
1173,21,0.0,1.45,745.2467763512088,Jodhpur,26.2389,73.0243
1174,22,0.0,1.45,2014.0850181172068,Jodhpur,26.2389,73.0243
1175,23,0.0,1.45,2086.9589938325307,Jodhpur,26.2389,73.0243
1176,0,0.0,1.45,2198.874781320217,Jodhpur,26.2389,73.0243
1177,1,0.0,1.45,2205.83559551361,Jodhpur,26.2389,73.0243
1178,2,0.0,1.45,1101.4952739309758,Jodhpur,26.2389,73.0243
1179,3,0.0,1.45,729.3247823304496,Jodhpur,26.2389,73.0243
1180,4,0.0,1.45,215.9330752367713,Jodhpur,26.2389,73.0243
1181,5,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
1182,6,0.0,1.45,278.40581866935435,Jodhpur,26.2389,73.0243
1183,7,182.1487603305785,1.45,0.0,Jodhpur,26.2389,73.0243
1184,8,557.6446280991736,1.45,195.16964099681547,Jodhpur,26.2389,73.0243
1185,9,876.1363636363636,1.45,1033.0092339219032,Jodhpur,26.2389,73.0243
1186,10,1081.280991735537,1.45,517.7168723470473,Jodhpur,26.2389,73.0243
1187,11,1069.607438016529,1.45,406.86358639120215,Jodhpur,26.2389,73.0243
1188,12,1060.0206611570247,1.45,217.32151639758013,Jodhpur,26.2389,73.0243
1189,13,1053.3677685950413,1.45,391.9035514156236,Jodhpur,26.2389,73.0243
1190,14,1049.8553719008264,1.45,586.4335035864748,Jodhpur,26.2389,73.0243
1191,15,901.7768595041324,1.45,496.1653210646568,Jodhpur,26.2389,73.0243
1192,16,607.9132231404959,1.45,933.7582368583236,Jodhpur,26.2389,73.0243
1193,17,237.87190082644628,1.45,621.6524325832872,Jodhpur,26.2389,73.0243
1194,18,0.0,1.45,456.7674648858794,Jodhpur,26.2389,73.0243
1195,19,0.0,1.45,519.8306038424852,Jodhpur,26.2389,73.0243
1196,20,0.0,1.45,779.1188124951132,Jodhpur,26.2389,73.0243
1197,21,0.0,1.45,2044.6506667748465,Jodhpur,26.2389,73.0243
1198,22,0.0,1.45,2397.1769776926253,Jodhpur,26.2389,73.0243
1199,23,0.0,1.45,1456.847793745652,Jodhpur,26.2389,73.0243
1200,0,0.0,1.45,1005.927189948776,Jodhpur,26.2389,73.0243
1201,1,0.0,1.45,1310.517420401835,Jodhpur,26.2389,73.0243
1202,2,0.0,1.45,1690.4309262793677,Jodhpur,26.2389,73.0243
1203,3,0.0,1.45,1218.7368407434603,Jodhpur,26.2389,73.0243
1204,4,0.0,1.45,1494.4147782272476,Jodhpur,26.2389,73.0243
1205,5,0.0,1.45,1705.4238413086016,Jodhpur,26.2389,73.0243
1206,6,0.0,1.45,928.923659689857,Jodhpur,26.2389,73.0243
1207,7,183.64669421487605,1.45,216.8115771550231,Jodhpur,26.2389,73.0243
1208,8,562.5206611570248,1.45,227.2856429772304,Jodhpur,26.2389,73.0243
1209,9,877.4793388429753,1.45,767.5955105616621,Jodhpur,26.2389,73.0243
1210,10,1079.7107438016528,1.45,1695.2155312398909,Jodhpur,26.2389,73.0243
1211,11,1068.1404958677683,1.45,1907.857177654221,Jodhpur,26.2389,73.0243
1212,12,1058.7396694214876,1.45,880.188416333592,Jodhpur,26.2389,73.0243
1213,13,1052.3553719008264,1.45,261.1681028187665,Jodhpur,26.2389,73.0243
1214,14,1049.111570247934,1.45,337.17342692682206,Jodhpur,26.2389,73.0243
1215,15,899.6900826446281,1.45,166.84230281115865,Jodhpur,26.2389,73.0243
1216,16,608.0785123966942,1.45,0.0,Jodhpur,26.2389,73.0243
1217,17,238.63636363636363,1.45,196.78983066067184,Jodhpur,26.2389,73.0243
1218,18,0.0,1.45,1114.0462049390983,Jodhpur,26.2389,73.0243
1219,19,0.0,1.45,1575.4632661660885,Jodhpur,26.2389,73.0243
1220,20,0.0,1.45,1930.1919226240648,Jodhpur,26.2389,73.0243
1221,21,0.0,1.45,1547.5011575768776,Jodhpur,26.2389,73.0243
1222,22,0.0,1.45,1407.394712483228,Jodhpur,26.2389,73.0243
1223,23,0.0,1.45,1594.6897093262835,Jodhpur,26.2389,73.0243
1224,0,0.0,1.45,547.8925831066698,Jodhpur,26.2389,73.0243
1225,1,0.0,1.45,50.90063575651574,Jodhpur,26.2389,73.0243
1226,2,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
1227,3,0.0,1.45,241.5561727440409,Jodhpur,26.2389,73.0243
1228,4,0.0,1.45,185.61105256491248,Jodhpur,26.2389,73.0243
1229,5,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
1230,6,0.0,1.45,0.0,Jodhpur,26.2389,73.0243
1231,7,144.6301652892562,1.45,320.8217038921306,Jodhpur,26.2389,73.0243
1232,8,464.9586776859504,1.45,311.0168052752594,Jodhpur,26.2389,73.0243
1233,9,762.9752066115702,1.45,455.1557008706641,Jodhpur,26.2389,73.0243
1234,10,991.9214876033058,1.45,122.3234333812873,Jodhpur,26.2389,73.0243
1235,11,1063.8636363636365,1.45,118.75725701035483,Jodhpur,26.2389,73.0243
1236,12,1054.9380165289256,1.45,1134.459083624496,Jodhpur,26.2389,73.0243
1237,13,1048.6363636363635,1.45,2609.1037198001427,Jodhpur,26.2389,73.0243
1238,14,1020.6818181818182,1.45,2455.5636337519554,Jodhpur,26.2389,73.0243
1239,15,817.1694214876034,1.45,1528.4560949788822,Jodhpur,26.2389,73.0243
1240,16,519.8760330578513,1.45,1799.9007817594097,Jodhpur,26.2389,73.0243
1241,17,192.53925619834712,1.45,2434.353211327608,Jodhpur,26.2389,73.0243
1242,18,0.0,1.45,2521.459648813115,Jodhpur,26.2389,73.0243
1243,19,0.0,1.45,2524.000913931622,Jodhpur,26.2389,73.0243
1244,20,0.0,1.45,1991.8867394987155,Jodhpur,26.2389,73.0243
1245,21,0.0,1.45,1613.1651736357117,Jodhpur,26.2389,73.0243
1246,22,0.0,1.45,1675.4781144160063,Jodhpur,26.2389,73.0243
1247,23,0.0,1.45,1093.5911353606946,Jodhpur,26.2389,73.0243
1248,0,0.0,1.45,1181.4703498803783,Jodhpur,26.2389,73.0243
1249,1,0.0,1.45,614.8340167380175,Jodhpur,26.2389,73.0243
1250,2,0.0,1.45,370.1732791899164,Jodhpur,26.2389,73.0243
1251,3,0.0,1.45,159.73466206790218,Jodhpur,26.2389,73.0243
1252,4,0.0,1.45,340.6530655892542,Jodhpur,26.2389,73.0243
1253,5,0.0,1.45,494.763687175004,Jodhpur,26.2389,73.0243
1254,6,0.0,1.45,539.7667569716465,Jodhpur,26.2389,73.0243
1255,7,138.66735537190084,1.45,455.3666497401778,Jodhpur,26.2389,73.0243
1256,8,461.8181818181818,1.45,718.2950096386678,Jodhpur,26.2389,73.0243
1257,9,738.6570247933885,1.45,953.126030106598,Jodhpur,26.2389,73.0243
1258,10,948.4504132231406,1.45,583.0270142604651,Jodhpur,26.2389,73.0243
1259,11,1062.3553719008264,1.45,297.1660903664608,Jodhpur,26.2389,73.0243
1260,12,1054.1735537190084,1.45,650.499356981514,Jodhpur,26.2389,73.0243
1261,13,1048.5330578512396,1.45,1865.7003230237228,Jodhpur,26.2389,73.0243
1262,14,966.5909090909092,1.45,2331.6096260279155,Jodhpur,26.2389,73.0243
1263,15,782.0867768595042,1.45,541.7282203774527,Jodhpur,26.2389,73.0243
1264,16,499.7727272727273,1.45,773.7705889545625,Jodhpur,26.2389,73.0243
1265,17,187.6859504132232,1.45,316.89977413159494,Jodhpur,26.2389,73.0243
1266,18,0.0,1.45,400.9765893625868,Jodhpur,26.2389,73.0243
1267,19,0.0,1.45,826.1422374583873,Jodhpur,26.2389,73.0243
1268,20,0.0,1.45,610.8998807082011,Jodhpur,26.2389,73.0243
1269,21,0.0,1.45,642.9212740972052,Jodhpur,26.2389,73.0243
1270,22,0.0,1.45,1797.0078730082064,Jodhpur,26.2389,73.0243
1271,23,0.0,1.45,2052.39097442064,Jodhpur,26.2389,73.0243
1272,0,0.0,1.45,1598.3985322464584,Jodhpur,26.2389,73.0243
1273,1,0.0,1.45,1153.267425553573,Jodhpur,26.2389,73.0243
1274,2,0.0,1.45,1161.9574636431607,Jodhpur,26.2389,73.0243
1275,3,0.0,1.45,1349.4751121784157,Jodhpur,26.2389,73.0243
1276,4,0.0,1.45,897.4552654400948,Jodhpur,26.2389,73.0243
1277,5,0.0,1.45,997.0817391892664,Jodhpur,26.2389,73.0243
1278,6,0.0,1.45,694.955950512224,Jodhpur,26.2389,73.0243
1279,7,140.13429752066116,1.45,1208.905409836556,Jodhpur,26.2389,73.0243
1280,8,400.2272727272728,1.45,422.2205473653271,Jodhpur,26.2389,73.0243
1281,9,666.404958677686,1.45,12.5758153686194,Jodhpur,26.2389,73.0243
1282,10,890.6404958677687,1.45,162.02205945719956,Jodhpur,26.2389,73.0243
1283,11,1000.7438016528926,1.45,0.0,Jodhpur,26.2389,73.0243
1284,12,1060.0206611570247,1.45,89.45781246042735,Jodhpur,26.2389,73.0243
1285,13,965.3305785123968,1.45,0.0,Jodhpur,26.2389,73.0243
1286,14,841.2809917355372,1.45,0.0,Jodhpur,26.2389,73.0243
1287,15,676.8388429752066,1.45,0.0,Jodhpur,26.2389,73.0243
